Date,Close,Open,High,Low,Volume
2017/8/30,4565.30 ,4570.36 ,4626.52 ,4471.41 ,1937849984.00 
2017/8/29,4579.02 ,4389.21 ,4625.68 ,4352.13 ,2486080000.00 
2017/8/28,4382.66 ,4384.45 ,4403.93 ,4224.64 ,1959330048.00 
2017/8/27,4382.88 ,4345.10 ,4416.59 ,4317.29 ,1537459968.00 
2017/8/26,4352.40 ,4372.06 ,4379.28 ,4269.52 ,1511609984.00 
2017/8/25,4371.60 ,4332.82 ,4455.70 ,4307.35 ,1727970048.00 
2017/8/24,4334.68 ,4137.60 ,4376.39 ,4130.26 ,2037750016.00 
2017/8/23,4151.52 ,4089.01 ,4255.78 ,4078.41 ,2369819904.00 
2017/8/22,4100.52 ,3998.35 ,4128.76 ,3674.58 ,3764239872.00 
2017/8/21,4001.74 ,4090.48 ,4109.14 ,3988.60 ,2800890112.00 
2017/8/20,4087.66 ,4189.31 ,4196.29 ,4069.88 ,2109769984.00 
2017/8/19,4193.70 ,4137.75 ,4243.26 ,3970.55 ,2975820032.00 
2017/8/18,4160.62 ,4324.34 ,4370.13 ,4015.40 ,2941710080.00 
2017/8/17,4331.69 ,4384.44 ,4484.70 ,4243.71 ,2553359872.00 
2017/8/16,4376.63 ,4200.34 ,4381.23 ,3994.42 ,2272039936.00 
2017/8/15,4181.93 ,4326.99 ,4455.97 ,3906.18 ,3258050048.00 
2017/8/14,4325.13 ,4066.10 ,4325.13 ,3989.16 ,2463089920.00 
2017/8/13,4073.26 ,3880.04 ,4208.39 ,3857.80 ,3159089920.00 
2017/8/12,3884.71 ,3650.63 ,3949.92 ,3613.70 ,2219589888.00 
2017/8/11,3650.62 ,3373.82 ,3679.72 ,3372.12 ,2021190016.00 
2017/8/10,3381.28 ,3341.84 ,3453.45 ,3319.47 ,1515110016.00 
2017/8/9,3342.47 ,3420.40 ,3422.76 ,3247.67 ,1468960000.00 
2017/8/8,3419.94 ,3370.22 ,3484.85 ,3345.83 ,1752760064.00 
2017/8/7,3378.94 ,3212.78 ,3397.68 ,3180.89 ,1482279936.00 
2017/8/6,3213.94 ,3257.61 ,3293.29 ,3155.60 ,1105030016.00 
2017/8/5,3252.91 ,2897.63 ,3290.01 ,2874.83 ,1945699968.00 
2017/8/4,2895.89 ,2806.93 ,2899.33 ,2743.72 ,1002120000.00 
2017/8/3,2804.73 ,2709.56 ,2813.31 ,2685.14 ,804796992.00 
2017/8/2,2710.67 ,2727.13 ,2762.53 ,2668.59 ,1094950016.00 
2017/8/1,2718.26 ,2871.30 ,2921.35 ,2685.61 ,1324669952.00 
2017/7/31,2875.34 ,2763.24 ,2889.62 ,2720.61 ,860574976.00 
2017/7/30,2757.18 ,2724.39 ,2758.53 ,2644.85 ,705942976.00 
2017/7/29,2726.45 ,2807.02 ,2808.76 ,2692.80 ,803745984.00 
2017/7/28,2809.01 ,2679.73 ,2897.45 ,2679.73 ,1380099968.00 
2017/7/27,2671.78 ,2538.71 ,2693.32 ,2529.34 ,789104000.00 
2017/7/26,2529.45 ,2577.77 ,2610.76 ,2450.80 ,937404032.00 
2017/7/25,2576.48 ,2757.50 ,2768.08 ,2480.96 ,1460089984.00 
2017/7/24,2754.86 ,2732.70 ,2777.26 ,2699.19 ,866473984.00 
2017/7/23,2730.40 ,2808.10 ,2832.18 ,2653.94 ,1072840000.00 
2017/7/22,2810.12 ,2668.63 ,2862.42 ,2657.71 ,1177129984.00 
2017/7/21,2667.76 ,2838.41 ,2838.41 ,2621.85 ,1489449984.00 
2017/7/20,2817.60 ,2269.89 ,2900.70 ,2269.89 ,2249260032.00 
2017/7/19,2273.43 ,2323.08 ,2397.17 ,2260.23 ,1245100032.00 
2017/7/18,2318.88 ,2233.52 ,2387.61 ,2164.77 ,1512450048.00 
2017/7/17,2228.41 ,1932.62 ,2230.49 ,1932.62 ,1201760000.00 
2017/7/16,1929.82 ,1991.98 ,2058.77 ,1843.03 ,1182870016.00 
2017/7/15,1998.86 ,2230.12 ,2231.14 ,1990.41 ,993608000.00 
2017/7/14,2233.34 ,2360.59 ,2363.25 ,2183.22 ,882502976.00 
2017/7/13,2357.90 ,2402.70 ,2425.22 ,2340.83 ,835769984.00 
2017/7/12,2398.84 ,2332.77 ,2423.71 ,2275.14 ,1117410048.00 
2017/7/11,2337.79 ,2385.89 ,2413.47 ,2296.81 ,1329760000.00 
2017/7/10,2372.56 ,2525.25 ,2537.16 ,2321.13 ,1111200000.00 
2017/7/9,2518.44 ,2572.61 ,2635.49 ,2517.59 ,527856000.00 
2017/7/8,2571.34 ,2520.27 ,2571.34 ,2492.31 ,733329984.00 
2017/7/7,2518.66 ,2608.59 ,2916.14 ,2498.87 ,917411968.00 
2017/7/6,2608.56 ,2608.10 ,2616.72 ,2581.69 ,761956992.00 
2017/7/5,2601.99 ,2602.87 ,2622.65 ,2538.55 ,941566016.00 
2017/7/4,2601.64 ,2561.00 ,2631.59 ,2559.35 ,985516032.00 
2017/7/3,2564.06 ,2498.56 ,2595.00 ,2480.47 ,964112000.00 
2017/7/2,2506.47 ,2436.40 ,2514.28 ,2394.84 ,803747008.00 
2017/7/1,2434.55 ,2492.60 ,2515.27 ,2419.23 ,779913984.00 
2017/6/30,2480.84 ,2539.24 ,2559.25 ,2478.43 ,860273024.00 
2017/6/29,2539.32 ,2567.56 ,2588.83 ,2510.48 ,949979008.00 
2017/6/28,2574.79 ,2553.03 ,2603.98 ,2484.42 ,1183869952.00 
2017/6/27,2552.45 ,2478.45 ,2552.45 ,2332.99 ,1489789952.00 
2017/6/26,2478.45 ,2590.57 ,2615.25 ,2376.29 ,1663280000.00 
2017/6/25,2589.41 ,2607.25 ,2682.26 ,2552.12 ,1161100032.00 
2017/6/24,2608.72 ,2738.52 ,2757.94 ,2583.19 ,982750016.00 
2017/6/23,2744.91 ,2707.34 ,2765.17 ,2706.37 ,961318976.00 
2017/6/22,2705.41 ,2691.03 ,2723.74 ,2642.36 ,1097939968.00 
2017/6/21,2689.10 ,2709.43 ,2772.01 ,2660.40 ,1626579968.00 
2017/6/20,2721.79 ,2591.26 ,2763.45 ,2589.82 ,1854189952.00 
2017/6/19,2589.60 ,2549.03 ,2662.85 ,2549.03 ,1446840064.00 
2017/6/18,2548.29 ,2655.35 ,2662.10 ,2516.33 ,1178659968.00 
2017/6/17,2655.88 ,2514.01 ,2685.19 ,2484.96 ,1534509952.00 
2017/6/16,2518.56 ,2469.57 ,2539.92 ,2385.15 ,1195190016.00 
2017/6/15,2464.58 ,2499.58 ,2534.71 ,2212.96 ,2026259968.00 
2017/6/14,2506.37 ,2716.88 ,2786.83 ,2412.94 ,1696560000.00 
2017/6/13,2717.02 ,2680.91 ,2789.04 ,2650.38 ,1781200000.00 
2017/6/12,2659.63 ,2953.22 ,2997.26 ,2518.56 ,2569530112.00 
2017/6/11,2958.11 ,2942.41 ,2996.60 ,2840.53 ,1752400000.00 
2017/6/10,2947.71 ,2828.14 ,2950.99 ,2746.55 ,2018889984.00 
2017/6/9,2823.81 ,2807.44 ,2901.71 ,2795.62 ,1348950016.00 
2017/6/8,2805.62 ,2720.49 ,2815.30 ,2670.95 ,1281170048.00 
2017/6/7,2732.16 ,2869.38 ,2869.38 ,2700.56 ,1517709952.00 
2017/6/6,2863.20 ,2690.84 ,2999.91 ,2690.84 ,2089609984.00 
2017/6/5,2686.81 ,2512.40 ,2686.81 ,2510.22 ,1369309952.00 
2017/6/4,2511.81 ,2547.79 ,2585.89 ,2452.54 ,1355120000.00 
2017/6/3,2515.35 ,2493.72 ,2581.91 ,2423.57 ,1514950016.00 
2017/6/2,2488.55 ,2404.03 ,2488.55 ,2373.32 ,1317030016.00 
2017/6/1,2407.88 ,2288.33 ,2448.39 ,2288.33 ,1653180032.00 
2017/5/31,2286.41 ,2187.19 ,2311.08 ,2145.57 ,1544829952.00 
2017/5/30,2175.47 ,2255.36 ,2301.96 ,2124.57 ,1443970048.00 
2017/5/29,2255.61 ,2159.43 ,2307.05 ,2107.17 ,994625024.00 
2017/5/28,2155.80 ,2054.08 ,2267.34 ,2054.08 ,1147139968.00 
2017/5/27,2038.87 ,2196.27 ,2260.20 ,1855.83 ,1700480000.00 
2017/5/26,2202.42 ,2320.89 ,2573.79 ,2071.99 ,1763480064.00 
2017/5/25,2304.98 ,2446.24 ,2763.71 ,2285.30 ,2406700032.00 
2017/5/24,2443.64 ,2321.37 ,2523.72 ,2321.37 ,1725379968.00 
2017/5/23,2320.42 ,2191.56 ,2320.82 ,2178.50 ,1378749952.00 
2017/5/22,2173.40 ,2043.19 ,2303.90 ,2017.87 ,1942220032.00 
2017/5/21,2041.20 ,2067.03 ,2119.08 ,2037.50 ,1147859968.00 
2017/5/20,2084.73 ,1984.24 ,2084.73 ,1974.92 ,961336000.00 
2017/5/19,1987.71 ,1897.37 ,2004.52 ,1890.25 ,1157289984.00 
2017/5/18,1888.65 ,1818.70 ,1904.48 ,1807.12 ,894321024.00 
2017/5/17,1839.09 ,1726.73 ,1864.05 ,1661.91 ,1064729984.00 
2017/5/16,1734.45 ,1741.70 ,1785.94 ,1686.54 ,959044992.00 
2017/5/15,1738.43 ,1808.44 ,1812.80 ,1708.54 ,731529024.00 
2017/5/14,1808.91 ,1800.86 ,1831.42 ,1776.62 ,437196000.00 
2017/5/13,1804.91 ,1723.12 ,1812.99 ,1651.08 ,579635008.00 
2017/5/12,1724.24 ,1845.76 ,1856.15 ,1694.01 ,740984000.00 
2017/5/11,1848.57 ,1780.37 ,1873.93 ,1755.35 ,799489984.00 
2017/5/10,1787.13 ,1756.52 ,1788.44 ,1719.10 ,915723008.00 
2017/5/9,1755.36 ,1723.89 ,1833.49 ,1716.30 ,1167920000.00 
2017/5/8,1723.35 ,1596.92 ,1723.35 ,1596.92 ,1340320000.00 
2017/5/7,1596.71 ,1579.47 ,1596.72 ,1559.76 ,1080029952.00 
2017/5/6,1578.80 ,1556.81 ,1578.80 ,1542.50 ,582529984.00 
2017/5/5,1555.45 ,1540.87 ,1618.03 ,1530.31 ,946035968.00 
2017/5/4,1537.67 ,1490.72 ,1608.91 ,1490.72 ,933548992.00 
2017/5/3,1490.09 ,1453.78 ,1492.77 ,1447.49 ,583795968.00 
2017/5/2,1452.82 ,1421.03 ,1473.90 ,1415.69 ,477337984.00 
2017/5/1,1421.60 ,1348.30 ,1434.32 ,1348.30 ,713624000.00 
2017/4/30,1347.89 ,1321.87 ,1347.91 ,1314.92 ,413115008.00 
2017/4/29,1321.79 ,1317.84 ,1327.20 ,1315.21 ,422705984.00 
2017/4/28,1316.48 ,1317.74 ,1331.28 ,1292.37 ,527488992.00 
2017/4/27,1317.73 ,1281.88 ,1319.70 ,1281.30 ,449196992.00 
2017/4/26,1281.08 ,1265.99 ,1294.83 ,1265.93 ,329631008.00 
2017/4/25,1265.49 ,1250.45 ,1267.58 ,1249.97 ,242556000.00 
2017/4/24,1250.15 ,1209.63 ,1250.94 ,1209.63 ,235806000.00 
2017/4/23,1207.21 ,1231.92 ,1232.20 ,1203.94 ,258951008.00 
2017/4/22,1231.71 ,1222.71 ,1235.56 ,1208.47 ,249320000.00 
2017/4/21,1222.05 ,1229.42 ,1235.94 ,1215.56 ,272167008.00 
2017/4/20,1229.08 ,1211.08 ,1240.79 ,1208.41 ,315108000.00 
2017/4/19,1210.29 ,1212.13 ,1215.51 ,1205.08 ,288060992.00 
2017/4/18,1211.67 ,1193.77 ,1217.57 ,1193.77 ,270524000.00 
2017/4/17,1193.91 ,1183.25 ,1194.90 ,1172.65 ,253206000.00 
2017/4/16,1182.94 ,1172.61 ,1187.22 ,1172.61 ,183231008.00 
2017/4/15,1172.52 ,1167.30 ,1188.00 ,1164.96 ,203559008.00 
2017/4/14,1167.54 ,1170.33 ,1190.80 ,1159.79 ,254827008.00 
2017/4/13,1169.28 ,1201.02 ,1205.89 ,1156.44 ,351968992.00 
2017/4/12,1200.37 ,1204.81 ,1207.14 ,1196.76 ,288702016.00 
2017/4/11,1205.01 ,1187.46 ,1208.07 ,1187.46 ,216182000.00 
2017/4/10,1187.13 ,1187.30 ,1190.34 ,1179.04 ,215883008.00 
2017/4/9,1187.87 ,1176.57 ,1197.21 ,1171.86 ,242343008.00 
2017/4/8,1175.95 ,1172.65 ,1184.98 ,1162.58 ,209312000.00 
2017/4/7,1176.90 ,1178.94 ,1186.58 ,1163.39 ,317022016.00 
2017/4/6,1182.68 ,1125.81 ,1188.37 ,1125.81 ,511222016.00 
2017/4/5,1124.78 ,1134.14 ,1135.09 ,1113.63 ,414784000.00 
2017/4/4,1133.25 ,1145.52 ,1156.44 ,1120.52 ,436310016.00 
2017/4/3,1143.81 ,1102.95 ,1151.74 ,1102.95 ,580444032.00 
2017/4/2,1102.17 ,1080.61 ,1107.59 ,1075.45 ,514187008.00 
2017/4/1,1080.50 ,1071.71 ,1091.72 ,1061.09 ,289633984.00 
2017/3/31,1071.79 ,1026.64 ,1074.92 ,1026.64 ,447287008.00 
2017/3/30,1026.43 ,1042.21 ,1049.29 ,1020.04 ,352968992.00 
2017/3/29,1039.97 ,1046.08 ,1055.13 ,1015.88 ,298457984.00 
2017/3/28,1047.15 ,1044.58 ,1064.65 ,1027.73 ,326332000.00 
2017/3/27,1045.77 ,972.05 ,1046.40 ,971.98 ,372535008.00 
2017/3/26,966.72 ,974.02 ,1007.96 ,954.19 ,303668000.00 
2017/3/25,972.78 ,936.54 ,975.76 ,903.71 ,435803008.00 
2017/3/24,937.52 ,1038.45 ,1040.47 ,934.36 ,491038016.00 
2017/3/23,1038.59 ,1050.05 ,1058.01 ,1028.93 ,248540000.00 
2017/3/22,1049.14 ,1120.65 ,1120.65 ,1014.21 ,380840992.00 
2017/3/21,1120.54 ,1055.36 ,1122.43 ,1055.36 ,337391008.00 
2017/3/20,1054.23 ,1037.24 ,1063.03 ,1036.68 ,286529984.00 
2017/3/19,1036.74 ,976.73 ,1069.91 ,976.73 ,406648000.00 
2017/3/18,973.82 ,1099.69 ,1114.07 ,957.66 ,621302016.00 
2017/3/17,1100.23 ,1180.16 ,1180.16 ,1099.57 ,706598976.00 
2017/3/16,1187.81 ,1251.33 ,1257.98 ,1152.44 ,638568000.00 
2017/3/15,1249.61 ,1240.16 ,1251.61 ,1239.75 ,297804992.00 
2017/3/14,1240.00 ,1232.16 ,1244.81 ,1220.72 ,245306000.00 
2017/3/13,1231.92 ,1221.78 ,1237.37 ,1217.03 ,380276992.00 
2017/3/12,1221.38 ,1176.62 ,1226.98 ,1175.36 ,227176000.00 
2017/3/11,1175.83 ,1116.32 ,1193.83 ,1116.32 ,283320000.00 
2017/3/10,1116.72 ,1189.36 ,1270.47 ,1077.25 ,563795968.00 
2017/3/9,1188.49 ,1150.35 ,1197.46 ,1141.23 ,212283008.00 
2017/3/8,1150.00 ,1223.23 ,1232.16 ,1148.08 ,332603008.00 
2017/3/7,1223.54 ,1273.21 ,1275.55 ,1204.80 ,291256000.00 
2017/3/6,1272.83 ,1267.47 ,1276.00 ,1264.60 ,153656992.00 
2017/3/5,1267.12 ,1254.29 ,1267.29 ,1238.06 ,134127000.00 
2017/3/4,1255.15 ,1277.43 ,1279.40 ,1230.51 ,183270000.00 
2017/3/3,1274.99 ,1250.71 ,1280.31 ,1250.71 ,315739008.00 
2017/3/2,1251.01 ,1224.68 ,1262.13 ,1215.62 ,368275008.00 
2017/3/1,1222.50 ,1180.04 ,1222.50 ,1179.69 ,229056992.00 
2017/2/28,1179.97 ,1180.72 ,1193.25 ,1171.82 ,184956000.00 
2017/2/27,1179.97 ,1163.78 ,1181.98 ,1163.38 ,131570000.00 
2017/2/26,1165.20 ,1144.27 ,1167.47 ,1130.20 ,116486000.00 
2017/2/25,1143.84 ,1170.41 ,1174.85 ,1124.59 ,139960992.00 
2017/2/24,1173.68 ,1172.71 ,1200.39 ,1131.96 ,330759008.00 
2017/2/23,1166.72 ,1117.27 ,1176.62 ,1116.96 ,189454000.00 
2017/2/22,1117.44 ,1114.80 ,1125.39 ,1100.55 ,136100000.00 
2017/2/21,1115.30 ,1079.28 ,1117.25 ,1076.93 ,186868992.00 
2017/2/20,1079.98 ,1048.69 ,1080.49 ,1041.69 ,109478000.00 
2017/2/19,1047.87 ,1054.76 ,1056.81 ,1043.46 ,77423296.00 
2017/2/18,1054.42 ,1049.21 ,1061.10 ,1046.96 ,99073504.00 
2017/2/17,1046.21 ,1026.12 ,1053.17 ,1025.64 ,136474000.00 
2017/2/16,1027.44 ,1007.65 ,1033.37 ,1007.65 ,122277000.00 
2017/2/15,1007.48 ,1006.21 ,1008.84 ,1001.58 ,89759400.00 
2017/2/14,1004.55 ,991.73 ,1011.51 ,986.47 ,137946000.00 
2017/2/13,990.64 ,998.89 ,1002.10 ,976.00 ,100607000.00 
2017/2/12,999.18 ,1003.52 ,1004.76 ,996.92 ,67530000.00 
2017/2/11,1004.45 ,988.90 ,1009.29 ,982.83 ,102261000.00 
2017/2/10,988.67 ,995.63 ,998.91 ,946.69 ,190452000.00 
2017/2/9,994.38 ,1064.70 ,1088.99 ,953.34 ,407220000.00 
2017/2/8,1063.07 ,1062.32 ,1078.97 ,1037.49 ,201855008.00 
2017/2/7,1061.35 ,1040.14 ,1061.93 ,1040.14 ,146007008.00 
2017/2/6,1038.15 ,1028.40 ,1044.64 ,1028.16 ,111762000.00 
2017/2/5,1027.34 ,1043.52 ,1043.63 ,1022.37 ,114208000.00 
2017/2/4,1042.90 ,1031.33 ,1045.90 ,1015.16 ,155064000.00 
2017/2/3,1029.91 ,1011.46 ,1033.87 ,1008.79 ,201278000.00 
2017/2/2,1011.80 ,990.00 ,1013.52 ,983.22 ,145820992.00 
2017/2/1,989.02 ,970.94 ,989.11 ,970.74 ,150110000.00 
2017/1/31,970.40 ,920.96 ,972.02 ,920.96 ,164582000.00 
2017/1/30,920.38 ,920.15 ,923.05 ,919.47 ,78227296.00 
2017/1/29,919.50 ,922.07 ,923.42 ,919.15 ,60851700.00 
2017/1/28,921.59 ,919.81 ,923.91 ,919.81 ,68979600.00 
2017/1/27,919.75 ,918.36 ,923.22 ,915.85 ,125594000.00 
2017/1/26,917.59 ,902.40 ,919.33 ,902.22 ,131958000.00 
2017/1/25,901.54 ,891.92 ,903.25 ,891.69 ,120831000.00 
2017/1/24,892.69 ,910.68 ,924.15 ,892.29 ,111349000.00 
2017/1/23,921.01 ,925.50 ,928.27 ,916.74 ,73588600.00 
2017/1/22,924.67 ,922.21 ,937.53 ,897.56 ,116573000.00 
2017/1/21,921.79 ,895.55 ,927.37 ,895.53 ,111158000.00 
2017/1/20,895.03 ,898.17 ,899.40 ,887.01 ,86728400.00 
2017/1/19,899.07 ,888.34 ,904.61 ,884.34 ,105625000.00 
2017/1/18,886.62 ,909.37 ,917.50 ,858.30 ,225676992.00 
2017/1/17,907.94 ,830.95 ,910.56 ,830.80 ,155095008.00 
2017/1/16,831.53 ,821.78 ,834.53 ,820.27 ,82755200.00 
2017/1/15,821.80 ,818.14 ,823.31 ,812.87 ,71013600.00 
2017/1/14,818.41 ,825.14 ,835.09 ,812.46 ,93063296.00 
2017/1/13,823.98 ,803.74 ,829.00 ,780.00 ,168968000.00 
2017/1/12,804.83 ,775.18 ,826.25 ,755.76 ,222326000.00 
2017/1/11,777.76 ,908.11 ,919.45 ,762.77 ,310928992.00 
2017/1/10,907.68 ,902.44 ,914.87 ,901.06 ,115808000.00 
2017/1/9,902.83 ,913.24 ,913.69 ,879.81 ,141876992.00 
2017/1/8,911.20 ,908.17 ,942.72 ,887.25 ,158715008.00 
2017/1/7,908.59 ,903.49 ,908.59 ,823.56 ,279550016.00 
2017/1/6,902.20 ,1014.24 ,1046.81 ,883.94 ,351876000.00 
2017/1/5,1013.38 ,1156.73 ,1191.10 ,910.42 ,510199008.00 
2017/1/4,1154.73 ,1044.40 ,1159.42 ,1044.40 ,344945984.00 
2017/1/3,1043.84 ,1021.60 ,1044.08 ,1021.60 ,185168000.00 
2017/1/2,1021.75 ,998.62 ,1031.39 ,996.70 ,222184992.00 
2017/1/1,998.33 ,963.66 ,1003.08 ,958.70 ,147775008.00 
2016/12/31,963.74 ,960.63 ,963.74 ,947.24 ,99135104.00 
2016/12/30,961.24 ,972.53 ,972.53 ,934.83 ,187474000.00 
2016/12/29,973.50 ,975.13 ,979.40 ,954.50 ,199320000.00 
2016/12/28,975.92 ,934.83 ,975.92 ,934.83 ,236630000.00 
2016/12/27,933.20 ,908.35 ,940.05 ,904.26 ,167308000.00 
2016/12/26,907.61 ,896.91 ,913.18 ,896.90 ,123771000.00 
2016/12/25,896.18 ,899.65 ,899.65 ,862.42 ,143664992.00 
2016/12/24,898.82 ,922.18 ,923.48 ,886.34 ,137727008.00 
2016/12/23,921.98 ,864.89 ,925.12 ,864.68 ,275564000.00 
2016/12/22,864.54 ,834.18 ,875.78 ,834.15 ,200027008.00 
2016/12/21,834.28 ,800.64 ,834.28 ,799.41 ,155576000.00 
2016/12/20,800.88 ,792.25 ,801.34 ,791.50 ,99629296.00 
2016/12/19,792.71 ,790.69 ,793.61 ,790.32 ,74886400.00 
2016/12/18,790.53 ,791.01 ,794.74 ,788.03 ,60524400.00 
2016/12/17,790.83 ,785.17 ,792.51 ,784.86 ,78989800.00 
2016/12/16,784.91 ,778.96 ,785.03 ,778.96 ,83608200.00 
2016/12/15,778.09 ,780.07 ,781.43 ,777.80 ,81580096.00 
2016/12/14,781.48 ,780.01 ,782.03 ,776.84 ,75979000.00 
2016/12/13,780.56 ,780.65 ,788.46 ,777.96 ,81645600.00 
2016/12/12,780.09 ,770.04 ,781.92 ,770.04 ,76571000.00 
2016/12/11,769.73 ,774.75 ,774.80 ,765.41 ,57313400.00 
2016/12/10,774.65 ,773.02 ,777.09 ,772.91 ,53843100.00 
2016/12/9,772.79 ,769.94 ,774.53 ,769.65 ,68705296.00 
2016/12/8,770.81 ,768.08 ,774.70 ,765.95 ,80111904.00 
2016/12/7,768.13 ,764.21 ,771.54 ,759.75 ,96426096.00 
2016/12/6,764.22 ,758.72 ,765.62 ,758.72 ,116218000.00 
2016/12/5,758.70 ,773.39 ,773.47 ,751.71 ,106363000.00 
2016/12/4,773.87 ,771.64 ,773.87 ,768.16 ,60557900.00 
2016/12/3,771.16 ,778.25 ,778.25 ,764.86 ,69547296.00 
2016/12/2,777.94 ,757.54 ,781.30 ,757.54 ,127605000.00 
2016/12/1,756.77 ,746.05 ,758.28 ,746.05 ,80461904.00 
2016/11/30,745.69 ,736.28 ,747.93 ,736.27 ,84070800.00 
2016/11/29,735.60 ,736.33 ,737.47 ,734.56 ,68511104.00 
2016/11/28,735.81 ,732.48 ,738.01 ,732.48 ,61888600.00 
2016/11/27,732.03 ,735.44 ,739.02 ,731.09 ,52601800.00 
2016/11/26,735.38 ,741.51 ,742.21 ,729.63 ,54962700.00 
2016/11/25,741.65 ,740.44 ,741.65 ,734.59 ,67807600.00 
2016/11/24,740.29 ,744.62 ,746.83 ,733.49 ,85919296.00 
2016/11/23,744.59 ,751.74 ,752.25 ,738.92 ,76543800.00 
2016/11/22,751.35 ,739.64 ,753.87 ,736.53 ,129906000.00 
2016/11/21,739.25 ,731.27 ,741.72 ,730.51 ,60802400.00 
2016/11/20,731.03 ,751.88 ,755.48 ,717.94 ,154116000.00 
2016/11/19,751.62 ,751.83 ,756.24 ,744.47 ,110608000.00 
2016/11/18,751.59 ,740.71 ,752.88 ,736.89 ,87363104.00 
2016/11/17,740.98 ,744.88 ,755.65 ,739.51 ,108579000.00 
2016/11/16,744.20 ,711.17 ,747.61 ,709.04 ,141294000.00 
2016/11/15,711.62 ,705.79 ,715.72 ,705.26 ,72038496.00 
2016/11/14,705.02 ,702.00 ,706.28 ,699.81 ,62993000.00 
2016/11/13,702.03 ,705.20 ,705.26 ,687.32 ,80318096.00 
2016/11/12,705.05 ,716.75 ,717.15 ,704.03 ,64622500.00 
2016/11/11,716.41 ,715.55 ,718.32 ,714.41 ,63119700.00 
2016/11/10,715.53 ,722.84 ,723.02 ,711.21 ,68807800.00 
2016/11/9,723.27 ,709.83 ,740.05 ,708.61 ,132429000.00 
2016/11/8,709.85 ,703.09 ,712.99 ,702.39 ,79660800.00 
2016/11/7,703.13 ,710.74 ,710.74 ,699.90 ,65047100.00 
2016/11/6,711.52 ,703.81 ,714.26 ,699.56 ,59902200.00 
2016/11/5,703.42 ,703.53 ,707.51 ,697.74 ,53752300.00 
2016/11/4,703.23 ,689.12 ,706.93 ,685.56 ,99907696.00 
2016/11/3,688.70 ,742.35 ,745.77 ,678.16 ,172808000.00 
2016/11/2,740.83 ,730.07 ,740.83 ,722.35 ,84865200.00 
2016/11/1,729.79 ,701.34 ,736.45 ,701.34 ,130527000.00 
2016/10/31,700.97 ,702.64 ,709.29 ,691.68 ,97064400.00 
2016/10/30,701.86 ,714.12 ,714.12 ,696.47 ,100665000.00 
2016/10/29,714.48 ,690.29 ,720.40 ,690.05 ,134760992.00 
2016/10/28,689.65 ,688.00 ,690.44 ,684.16 ,81145504.00 
2016/10/27,688.31 ,678.21 ,688.59 ,678.04 ,96105296.00 
2016/10/26,678.30 ,657.68 ,679.73 ,657.68 ,88877104.00 
2016/10/25,657.59 ,654.00 ,664.42 ,653.70 ,90378800.00 
2016/10/24,653.76 ,657.16 ,657.25 ,652.59 ,62218200.00 
2016/10/23,657.07 ,657.62 ,661.13 ,653.89 ,54474600.00 
2016/10/22,657.29 ,633.14 ,658.20 ,632.85 ,78556496.00 
2016/10/21,632.83 ,630.83 ,634.09 ,630.69 ,55951000.00 
2016/10/20,630.86 ,630.66 ,631.92 ,628.26 ,56957300.00 
2016/10/19,630.52 ,638.13 ,638.87 ,628.01 ,69381696.00 
2016/10/18,637.96 ,639.41 ,640.74 ,636.00 ,65546700.00 
2016/10/17,639.19 ,641.82 ,642.33 ,638.66 ,58063600.00 
2016/10/16,641.63 ,639.08 ,642.90 ,638.90 ,40298100.00 
2016/10/15,638.65 ,640.31 ,642.10 ,637.39 ,39035400.00 
2016/10/14,640.38 ,637.01 ,641.28 ,637.01 ,58144600.00 
2016/10/13,636.79 ,636.03 ,638.83 ,635.03 ,61620700.00 
2016/10/12,636.19 ,640.87 ,641.34 ,635.97 ,92370200.00 
2016/10/11,641.07 ,619.24 ,642.08 ,618.50 ,103590000.00 
2016/10/10,618.99 ,616.82 ,621.32 ,616.20 ,67481104.00 
2016/10/9,616.75 ,619.17 ,619.20 ,616.61 ,39243400.00 
2016/10/8,619.11 ,617.34 ,619.85 ,617.34 ,42345900.00 
2016/10/7,617.12 ,612.61 ,617.91 ,611.82 ,64071400.00 
2016/10/6,613.02 ,612.47 ,613.82 ,611.47 ,56812100.00 
2016/10/5,612.51 ,610.22 ,613.81 ,609.62 ,68077504.00 
2016/10/4,610.20 ,612.05 ,612.05 ,609.48 ,49801600.00 
2016/10/3,612.13 ,610.97 ,612.57 ,610.46 ,46798300.00 
2016/10/2,610.89 ,613.95 ,614.01 ,609.68 ,39249800.00 
2016/10/1,613.98 ,609.93 ,615.24 ,609.93 ,56357000.00 
2016/9/30,609.73 ,605.72 ,609.73 ,604.14 ,56122400.00 
2016/9/29,605.69 ,605.02 ,606.82 ,604.85 ,55658600.00 
2016/9/28,604.73 ,606.24 ,606.59 ,604.61 ,48722600.00 
2016/9/27,606.17 ,608.02 ,608.25 ,604.11 ,49422400.00 
2016/9/26,608.04 ,600.81 ,608.14 ,600.35 ,59153800.00 
2016/9/25,600.83 ,602.75 ,603.38 ,599.71 ,33977800.00 
2016/9/24,602.63 ,602.96 ,604.58 ,602.04 ,35359500.00 
2016/9/23,602.84 ,596.20 ,603.21 ,595.79 ,51067000.00 
2016/9/22,596.30 ,597.28 ,598.49 ,596.21 ,67085300.00 
2016/9/21,597.15 ,603.59 ,603.59 ,595.88 ,82776200.00 
