quoteID,quotation,speaker,qids,date,numOccurrences,probas,urls,phase
2020-02-06-026957,"He sold drugs through the dark web and was paid either by bank transfer, cash put into his account or with Bitcoin.",None,[],2020-02-06 10:18:11,1,"[['None', '0.9567'], ['Paul Johnson', '0.0433']]",['https://www.birminghammail.co.uk/news/midlands-news/face-disgruntled-kfc-worker-who-17698732'],E
2020-03-12-039999,"It's essentially to help people take steps into adulthood... buying bitcoin, how to store it, what to do with it.",Michelle Phan,['Q384960'],2020-03-12 21:05:07,1,"[['Michelle Phan', '0.9035'], ['None', '0.0965']]",['http://www.coindesk.com/makeup-mogul-michelle-phans-coronavirus-strategy-is-educate-and-hodl-bitcoin'],E
2020-01-08-049500,"Largest XRP vs BTC daily candle up (for now) since May 2019,",None,[],2020-01-08 14:08:30,1,"[['None', '0.6233'], ['Brad Garlinghouse', '0.3767']]",['https://www.newsbtc.com/2020/01/08/ripples-xrp-struggles-after-explosive-price-rally-and-bigger-losses-are-likely/'],E
2020-02-19-067892,"Since the last bull run started, we have seen a dramatic increase in stablecoin loans followed by more deposits of different cryptos -- a strong indication that our borrowers are using our product as a means of diversification and hedging. This trend has increased since the start of 2020, with a rise of 41.9% in new depositors. Once users join there is very high retention, and on average depositors add to their existing balance 1.5 x a month.",Daniel Leon,['Q16214943'],2020-02-19 17:01:00,1,"[['Daniel Leon', '0.9063'], ['None', '0.0937']]",['https://cointelegraph.com/news/institutions-eye-bitcoin-as-hedge-against-global-economic-volatility'],E
2020-02-07-010298,begin a new era of peace and prosperity in the BTC region,Narendra Modi,['Q1058'],2020-02-07 18:34:45,1,"[['Narendra Modi', '0.8633'], ['None', '0.0731'], ['Hagrama Mohilary', '0.0636']]",['http://telegraphindia.com/states/north-east/largest-spectacle-post-1947-narendra-modi-said/cid/1743235'],E
2020-02-11-068334,"PolyX's technology platform, their unique risk based approach and regulatory status fits perfectly into SatSimple's strategic build plan for delivering innovative and secure Bitcoin services to customers in the crypto asset space,",John Clifford,"['Q22998240', 'Q6226379']",2020-02-11 10:15:36,1,"[['John Clifford', '0.8864'], ['None', '0.1136']]",['http://www.hedgeweek.com/2020/02/11/282835/satsimple-acquire-european-crypto-exchange-polyx'],E
2020-01-31-068512,"organize its complex array of products, including its cryptocurrency exchange, wallet, stablecoin, incentivized crypto education platform Earn and Coinbase Commerce that lets businesses take payments in bitcoin, ethereum and more.",Brian Armstrong,['Q26912665'],2020-01-31 12:00:39,1,"[['Brian Armstrong', '0.8332'], ['None', '0.0884'], ['Surojit Chatterjee', '0.0784']]",['https://news.bitcoin.com/google-coinbase/'],E
2020-01-27-056397,"only a matter of time until instant, low-fee bitcoin payments are as common as cash used to be.",Jack Dorsey,['Q335552'],2020-01-27 19:37:36,1,"[['Jack Dorsey', '0.6164'], ['None', '0.3836']]",['http://atimes.com/2020/01/article/twitter-boss-aims-to-accelerate-bitcoin-adoption/'],E
2020-03-04-028064,"If Bitcoin won't go up, why own it? The answer to that question is `sell.' Look out below!",Peter Schiff,"['Q1560227', 'Q512741']",2020-03-04 18:24:00,1,"[['Peter Schiff', '0.9311'], ['None', '0.0689']]",['https://cointelegraph.com/news/price-analysis-mar-4-btc-eth-xrp-bch-bsv-ltc-eos-bnb-xtz-link'],E
2020-01-14-009290,"Bitcoin was already in a strong uptrend before the missiles hit,",Glen Goodman,['Q22277985'],2020-01-14 12:46:06,1,"[['Glen Goodman', '0.8965'], ['None', '0.1014'], ['Qasem Soleimani', '0.0021']]",['http://www.independent.co.uk/life-style/gadgets-and-tech/news/bitcoin-price-latest-digital-gold-cryptocurrency-iran-china-a9282656.html'],E
2020-04-07-016677,"I am convinced bitcoin will exceed its $20,000 peak from late 2017 to reach a new all-time high of $25,000 by the end of 2020.",Bobby Lee,"['Q1064120', 'Q18606917', 'Q4935279', 'Q56191801']",2020-04-07 21:02:00,1,"[['Bobby Lee', '0.8408'], ['None', '0.1592']]",['https://cointelegraph.com/news/bobby-lee-calls-for-btc-to-reach-all-time-high-in-2020'],E
2020-02-05-010812,"Bitcoin was overwhelmed by multiple alternative currencies. Tilray was one among many marijuana companies that came public around the same time, and it was shorted way too soon by many hedge-fund managers, and there was no supply.",Jim Cramer,['Q6446228'],2020-02-05 23:53:53,1,"[['Jim Cramer', '0.9749'], ['None', '0.0251']]",['https://www.cnbc.com/2020/02/05/jim-cramer-tesla-decline-was-inevitable-but-the-stock-remains-legit.html'],E
2020-02-05-060692,make a point about bitcoin,None,[],2020-02-05 01:08:00,1,"[['None', '0.8784'], ['John Bercow', '0.0716'], ['Boris Johnson', '0.05']]",['http://express.co.uk/news/uk/1238022/eu-news-brexit-latest-leave-bitpanda-billboard-canary-wharf-london-twitter-brexiteers'],E
2020-01-25-002514,"And Bitcoin is not effective in either of those cases now... It's too volatile. Because of the volatility, you can't go next to it.",Ray Dalio,['Q7297378'],2020-01-25 00:00:00,2,"[['Ray Dalio', '0.9364'], ['None', '0.0636']]","['http://uk.investing.com/news/economy/3-things-under-the-radar-this-week-2038014', 'http://www.investing.com/news/economy/3-things-under-the-radar-this-week-2067658']",E
2020-03-02-063603,this Commission is unwilling to approve the listing of any product that would provide access to the market for bitcoin and that no filing will meet the ever-shifting standards that the Commission insists on applying to bitcoin-related products -- and only bitcoin-related products.,Hester Peirce,['Q45921855'],2020-03-02 16:51:06,1,"[['Hester Peirce', '0.9561'], ['None', '0.0439']]",['http://natlawreview.com/article/bridging-weeks-gary-dewaal-february-17-to-28-and-march-2-2020-sanctioned-again'],E
2020-02-14-103807,"We broke out of the downward sloping trend channel. We're breaking above the $10,000 psychological level, and we're of the opinion that positive momentum will continue to follow positive momentum. So that's why we think in the short term we could see $12,000 on bitcoin",None,[],2020-02-14 11:34:12,1,"[['None', '0.7011'], ['Tom Lee', '0.2989']]",['https://www.coinspeaker.com/bitcoin-price-rush-12000-fall/'],E
2020-03-25-086926,"We rushed to help PlayDay Studios into the market given the events of the past few weeks. With folks increasingly staying home, we think it's an important time to enable game developers to launch games that allow users to earn Bitcoin rewards and developers to acquire new users.",Dan Rice,['Q28039002'],2020-03-25 13:58:05,1,"[['Dan Rice', '0.538'], ['None', '0.462']]",['http://prlog.org/12815894-bling-financial-partners-with-playday-studios-for-launch-of-bitcoin-solitaire.html'],E
2020-02-06-011477,"Bitcoin isn't `peer-to-peer.' Payments are sent from sender to miners, who record it on a distributed ledger... Lightning network payments, on the other hand, are p2p payments. They are sometimes direct p2p, sometimes indirect p2p. LN payments have to be sent from p2p to get from the sender to the recipient. Both have to be online, just like other p2p networks like BitTorrent.",None,[],2020-02-06 13:15:22,1,"[['None', '0.6345'], ['Charlie Lee', '0.3655']]",['https://news.bitcoin.com/kraken-exec-held-bitcoin-payments/'],E
2020-04-07-071173,"Without projects that express these principles, you have nothing of what you want with a revolution. This leaves me to proclaim that most people involved with bitcoin were not serious about that in the first place.",Cody Wilson,['Q5140474'],2020-04-07 00:15:08,1,"[['Cody Wilson', '0.8505'], ['None', '0.1249'], ['Robert Kiyosaki', '0.0246']]",['https://news.bitcoin.com/hyperbitcoinization-post-covid-19-shadow-economy/'],E
2020-03-04-083322,will do everything to discontinue the use of bitcoin.,Arun Jaitley,['Q3629480'],2020-03-04 18:06:08,1,"[['Arun Jaitley', '0.7765'], ['Narendra Modi', '0.1077'], ['None', '0.1039'], ['Subhash Chandra Garg', '0.0119']]",['https://www.newsbtc.com/2020/03/04/forget-rbi-indian-bitcoin-communitys-biggest-obstacle-is-modi-govt/'],E
2020-02-12-072978,"Previous halving events have seen some of the larger participants hold off on releasing bitcoin into the market in anticipation of a rise into the event,",Gavin Smith,"['Q18576204', 'Q19586277', 'Q5528275', 'Q5528277', 'Q960580']",2020-02-12 00:00:00,5,"[['Gavin Smith', '0.9274'], ['None', '0.0726']]","['http://uk.businessinsider.com/bitcoin-price-soars-past-10000-fed-exploring-crypto-2020-2', 'https://www.businessinsider.in/stock-market/news/bitcoin-rockets-past-10000-after-the-fed-says-its-taking-a-deep-look-at-a-government-cryptocurrency/articleshow/74099995.cms?src=hp_nav', 'http://feeds.businessinsider.com.au/~/618159486/0/businessinsideraustralia~Bitcoin-rockets-past-after-the-Fed-says-its-taking-a-deep-look-at-a-government-cryptocurrency', 'https://www.businessinsider.com.au/bitcoin-price-soars-past-10000-fed-exploring-crypto-2020-2', 'http://www.businessinsider.com/bitcoin-price-soars-past-10000-fed-exploring-crypto-2020-2']",E
2020-04-03-028912,"I'm not the anarchist they want, nor have I ever been anything like one. You see, I didn't want WikiLeaks to use Bitcoin because I didn't like what they stood for.",Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-04-03 03:35:00,1,"[['Craig Wright', '0.9019'], ['None', '0.0981']]",['https://cointelegraph.com/news/craig-wrights-wikileaks-claims-contradicted-by-his-own-2011-posts'],E
2020-01-07-085879,We (PBTC) believe a curfew at this park would be an added enforcement tool for our San Diego Police Department Northern Division officers to keep Fanuel Park and the surrounding area safer for all.,Brian White,"['Q21461106', 'Q3644521', 'Q4965621', 'Q4965623', 'Q57408280', 'Q912278', 'Q913226']",2020-01-07 20:30:00,1,"[['Brian White', '0.6956'], ['None', '0.3044']]",['http://sdnews.com/bookmark/27690247'],E
2020-01-24-050180,"It's also had challenges too. The role of a currency is to have a store-of-value with an inherent level of stability. There needs to be liquidity. In the case of bitcoin, it hasn't had those qualities thus far.",Matthew Blake,['Q6790169'],2020-01-24 17:30:08,1,"[['Matthew Blake', '0.767'], ['None', '0.233']]",['http://www.coindesk.com/notes-from-wef-oil-producing-nations-want-dollar-alternatives-just-not-bitcoin'],E
2020-03-16-085110,"Your phone is encrypted: You have 48 hours to pay 100 $[ sic ] in bitcoin or everything will be erased. 1. What will be deleted? your contacts, your pictures and videos, all social media accounts will be leaked publicly and the phone memory will be completely erased 2. How to save it? you need a decryption code that will disarm the app and unlock your data back as it was before 3. How to get the decryption code? you need to send 100 $[ sic ] in bitcoin to the adress [ sic ] below, click the button below to see the code Note: Your GPS is watched and your location is known, if you try anything stupid your phone will be automatically erased",None,[],2020-03-16 17:10:28,1,"[['None', '0.8196'], ['Tarik Saleh', '0.1804']]",['https://www.businessinsider.com.au/coronavirus-fake-app-ransomware-malware-bitcoin-android-demands-ransom-domaintools-2020-3'],E
2020-02-25-015917,Garda officers said they were hopeful advances in technology would one day enable them to access the Bitcoin so it could be sold.,None,[],2020-02-25 06:02:04,1,"[['None', '0.8966'], ['Clifton Collins', '0.1034']]",['http://www.theregister.co.uk/2020/02/25/drug_dealer_bitcoin/'],E
2020-02-18-071301,"Teaming up with BitGo has allowed us to offer Mode users a safe storage solution for their digital assets, while keeping them instantly accessible should they need to make a withdrawal. BitGo's Wallet APIs have also allowed us to replicate the banking experience from mainstream FinTech apps in the context of Bitcoin, ensuring user privacy despite executing transactions on-chain.",None,[],2020-02-18 14:46:00,2,"[['None', '0.6457'], ['Pete Najarian', '0.3543']]","['https://www.finextra.com/pressarticle/81527/mode-picks-bitgo-custody-tech-for-bitcoin-banking-app', 'https://www.finextra.com/pressarticle/81527/mode-picks-bitgo-custody-tech-for-bitcoin-banking-app?utm_medium=rssfinextra&utm_source=finextrafeed']",E
2020-03-16-079062,"We're hugely proud of the fact that they have elected to increase their involvement in the BTCC to become the primary sponsor across both Audis for the 2020 season and are confident that with GKR's support, we can push towards our goal of challenging for silverware in the Independents' championship.",Dan Kirby,['Q39560090'],2020-03-16 15:01:23,1,"[['Dan Kirby', '0.9471'], ['None', '0.0505'], ['Bobby Thompson', '0.0024']]",['https://www.touringcartimes.com/2020/03/16/trade-price-cars-racing-shows-off-2020-livery/'],E
2020-03-30-006452,"Bitcoin is the digital gold in the world of digital assets, the GDP of the digital world is captured by Bitcoin, therefore the price trend of Bitcoin will definitely go up",Jason Wu,['Q3807444'],2020-03-30 13:16:35,1,"[['Jason Wu', '0.8369'], ['None', '0.1631']]",['http://www.ibtimes.com/us-digital-dollar-will-boost-bitcoin-price-adoption-will-it-happen-soon-2949362'],E
2020-01-17-069146,"So anyone with an internet connection and either a credit card or in some cases, Bitcoin, can acquire one of these.",Jeremy White,"['Q1411012', 'Q16849132', 'Q6182023']",2020-01-17 17:15:00,1,"[['Jeremy White', '0.8887'], ['None', '0.1113']]",['https://mynorthwest.com/1673586/untraceable-ghost-guns-build/'],E
2020-02-05-057813,"January was very eventful for Bitcoin and the crypto space and saw a net gain in Bitcoin's price despite volatility,",None,[],2020-02-05 00:00:00,1,"[['None', '0.8157'], ['fund manager', '0.1843']]",['https://www.forbes.com/sites/cbovaird/2020/02/05/bitcoin-volatility-reached-a-7-week-high-in-january/'],E
2020-01-30-124150,Why not take a stance to fight for bitcoin and join companies like Bull Bitcoin fighting to protect bitcoin's fungibility?,Brad Mills,"['Q2923419', 'Q2923420']",2020-01-30 22:00:19,1,"[['Brad Mills', '0.6536'], ['None', '0.3464']]",['https://news.bitcoin.com/another-crypto-exchange-discourages-the-use-of-bitcoin-mixing-services/'],E
2020-02-01-029398,"It's no exaggeration to say that a bitcoin ETF is highly anticipated,",Frank Holmes,['Q5487303'],2020-02-01 17:49:58,5,"[['Frank Holmes', '0.7296'], ['None', '0.2704']]","['https://ktvz.com/money/2020/02/01/bitcoin-is-soaring-as-investors-panic-about-coronavirus/', 'http://hartfordbusiness.com/article/bitcoin-is-soaring-as-investors-panic-about-coronavirus', 'https://ktvz.com/money/2020/02/03/bitcoin-is-soaring-as-investors-panic-about-coronavirus/', 'http://wicz.com/story/41640829/bitcoin-is-soaring-as-investors-panic-about-coronavirus', 'http://cnnphilippines.com/business/2020/2/4/Coronavirus-bitcoin-soar.html']",E
2020-04-14-007007,"Bitcoin Halving 2020: Miner Perspectives,",None,[],2020-04-14 17:25:33,1,"[['None', '0.5088'], ['Pavel Moravec', '0.4912']]",['http://www.coindesk.com/blockchain-bites-the-global-lockdown-privacy-preserving-cryptography-and-bitmains-cash-rebates'],E
2020-02-09-001390,"Address totals suggest Bitcoin is likely to sustain above $9,000, as we see it. One of the most robust indicators of the 2018 price decline and 2019 recovery -- the 30-day average of Bitcoin active addresses from Coinmetrics -- is the highest since July, when the price peaked at about $14,000.",Mike McGlone,['Q1365958'],2020-02-09 00:30:10,1,"[['Mike McGlone', '0.8393'], ['None', '0.0858'], ['Warren Buffett', '0.0593'], ['Chris Lee', '0.0076'], ['Charlie Lee', '0.0041'], ['Yoni Assia', '0.0039']]",['https://www.newsbtc.com/2020/02/09/crypto-tidbits-bitcoin-nears-10000-tron-ceo-warren-buffett-ethereum-defi/'],E
2020-03-04-054868,"That was not the original intent. Originally, the intent was to have Bitcoin be a conservative against changes. But it wasn't to stop any kind of progress from happening inside of Bitcoin. It's very poorly engineered. It's very inefficient. The developments in cryptography that are happening now are going to lead to a system that's eventually going to supersede Bitcoin.",Amir Taaki,['Q4746642'],2020-03-04 19:26:08,1,"[['Amir Taaki', '0.8379'], ['None', '0.1621']]",['https://bitcoinmagazine.com/articles/amir-taaki-on-bitcoin-and-building-dissident-technology-in-2020'],E
2020-01-07-008530,"Bitcoin is acting as a conduit for monetary movement rather than as a safe haven,",Joshua Ho,['Q58337875'],2020-01-07 03:01:25,1,"[['Joshua Ho', '0.833'], ['None', '0.167']]",['http://asia.nikkei.com/Spotlight/Iran-tensions/Iran-crisis-triggers-surge-in-cryptocurrencies'],E
2020-03-30-023315,"If there were a central register of stolen BTC established by law of which every BTC purchaser in a given jurisdiction was deemed to have constructive notice of these claims, notice could be imputed if any party failed to check that register and then accepted payment in blacklisted coins.",None,[],2020-03-30 18:57:00,1,"[['None', '0.7574'], ['Craig Wright', '0.2426']]",['https://cointelegraph.com/news/the-law-is-coming-for-bitcoin-warns-satoshi-claimant-craig-wright'],E
2020-01-29-048559,"In the Kleiman matter, Mr. Roche has repeatedly demonstrated an understanding of the technical and functional properties of bitcoin, cryptocurrencies, blockchain, and their underlying cryptographic principles superior to many other attorneys.",Andreas Antonopoulos,['Q18352176'],2020-01-29 20:52:00,1,"[['Andreas Antonopoulos', '0.8263'], ['None', '0.1737']]",['https://cointelegraph.com/news/antonopoulos-writes-to-judge-vouching-for-law-team-suing-bitfinex-for-btc-manipulation'],E
2020-02-06-120969,"We're building the Visa network for Bitcoin. But what I think is powerful, is unlike Visa, anybody can build on top of it,",None,[],2020-02-06 12:45:55,1,"[['None', '0.6039'], ['Elizabeth Stark', '0.3559'], ['Jack Dorsey', '0.0402']]",['https://www.coinspeaker.com/lightning-labs-10m-network-bitcoin/'],E
2020-02-26-008449,"Bitcoin however, is not a safe haven against declining profits,",None,[],2020-02-26 19:12:00,2,"[['None', '0.8509'], ['Ben Walsh', '0.1491']]","['https://www.barrons.com/articles/bitcoin-haven-stock-markets-cryptocurrency-51582744194?mod=hp_LEAD_2', 'https://www.barrons.com/articles/bitcoin-haven-stock-markets-cryptocurrency-51582744194?mod=hp_LEAD_3']",E
2020-01-07-056331,"Retail investors in GBTC are more bullish on Bitcoin than actual Bitcoin buyers,",Peter Schiff,"['Q1560227', 'Q512741']",2020-01-07 11:54:02,1,"[['Peter Schiff', '0.7808'], ['None', '0.2192']]",['https://www.newsbtc.com/2020/01/07/why-fears-of-correction-still-dominate-the-bitcoin-market-despite-big-rally/'],E
2020-02-19-010308,"BTC chief executive member, Hagrama Mohilary, has announced that BPF will contest 35 seats while BJP and AGP will be given four and one seat respectively to contest in the BTC general elections,",Pramila Rani Brahma,['Q24568986'],2020-02-19 19:45:15,1,"[['Pramila Rani Brahma', '0.8132'], ['None', '0.1868']]",['https://theshillongtimes.com/2020/02/20/bpf-to-share-seats-with-allies-in-btc-polls/'],E
2020-03-25-094571,"With folks increasingly staying home, we think it's an important time to enable game developers to launch games that allow users to earn Bitcoin rewards and developers to acquire new users.",None,[],2020-03-25 18:43:20,1,"[['None', '0.6115'], ['Dan Rice', '0.3885']]",['https://www.crowdfundinsider.com/2020/03/159319-win-crypto-bling-financial-launches-bitcoin-solitaire-in-partnership-with-playday-studios/'],E
2020-02-06-046550,If you're getting these automated calls and they are urging you to take action we would advise you to hang up and never feel pressured to pay especially in gift cards or Bitcoin,Jeff Thomson,['Q12429184'],2020-02-06 01:16:00,3,"[['Jeff Thomson', '0.8351'], ['None', '0.1649']]","['http://toronto.ctv.ca/canadians-lose-at-least-130-million-in-scams-last-year-1.4799282?autoPlay=true', 'http://toronto.ctvnews.ca/canadians-lose-about-130-million-in-scams-last-year-1.4799282', 'http://toronto.ctvnews.ca/canadians-lose-about-130-million-in-scams-last-year-1.4799282?autoPlay=true']",E
2020-01-07-008535,"Bitcoin was first. It's an ancient technology. All know it. Newer blockchains have privacy, smart contracts, distributed apps and more. Bitcoin is our future? Was the Model T the future of the automobile?",John McAfee,['Q45864'],2020-01-07 21:06:09,1,"[['John McAfee', '0.8373'], ['None', '0.1627']]",['https://www.dailydot.com/layer8/john-mcafee-dick-bitcoin-bet/'],E
2020-04-14-035987,"Many countries are able to formulate their own regulatory policies in relation to the Libra consortium blockchain founded by Facebook but are powerless over the permissionless blockchain framework of bitcoin,",None,[],2020-04-14 19:30:16,1,"[['None', '0.6227'], ['James Cooper', '0.3773']]",['http://www.coindesk.com/inside-chinas-plan-to-power-global-blockchain-adoption'],E
2020-02-27-008474,"Bitcoin has been uncorrelated to other asset classes. If stocks drop, this does not mean bitcoin has to pump. If gold prices climb, this does not mean bitcoin will rise with it every time,",Luke Martin,['Q6702131'],2020-02-27 01:05:28,1,"[['Luke Martin', '0.9697'], ['None', '0.0303']]",['http://www.coindesk.com/over-190-million-bitcoin-liquidated-on-bitmex-amid-crypto-market-sell-off'],E
2020-02-19-015009,"Developing bitcoin is not a race. If we have to, waiting 42 months ensures we're not setting a negative precedent that we'll come to regret as bitcoin continues to grow,",None,[],2020-02-19 09:00:00,1,"[['None', '0.7858'], ['Rusty Russell', '0.2142']]",['http://www.coindesk.com/bitcoin-coders-confront-an-old-quandary-how-to-upgrade-an-entire-network'],E
2020-01-13-075328,"They took off my clothes, splashed ice water on me and gave me electric shocks. They demanded that I hand over US$ 1 million (S$ 1.3 m) in Bitcoin,",Mark Cheng,['Q9087085'],2020-01-13 22:00:00,1,"[['Mark Cheng', '0.9032'], ['None', '0.0968']]",['https://www.tnp.sg/news/singapore/man-out-bail-cheating-charges-allegedly-kidnapped-thailand'],E
2020-03-17-053321,"So far, Naba Kumar Sarania has fielded as many as 12 candidates of Sarania community, including himself, in ST reserved constituencies for the ensuing BTC election. Since Sarania community is not included in the Scheduled Tribes list in Assam in constitutional (Scheduled Tribes) order, 1950 as amended time to time, the All Assam Tribal Sangha (AATS) issued ST certificates to the Sarania community as Borokachari or Rabha from 2009, which is not permissible under Article 342 (1) (2) of the Indian Constitution and as per the instructions of the Government of India, Ministry of Home Affairs vide letter No. 35/1/72-RU (SCT-V) dated 02/05/1975,",None,[],2020-03-17 06:46:55,1,"[['None', '0.789'], ['Naba Kumar Sarania', '0.211']]",['https://www.sentinelassam.com/north-east-india-news/assam-news/bjsm-demands-legal-action-against-non-st-candidates-fielded-in-st-seats/'],E
2020-01-28-063095,"Other landmark achievements in BTC region include up-gradation of existing Central Institute of Technology (CIT) to deemed university, foundation of North East Military School at Betagaon, Bijni, laying of foundation stone for second RCC Bridge (1 km in length) over the River Aie in Chirang district and foundation of Chopper Heliport at Udalguri while Rupsi Airport in Kokrajhar is likely to be operational soon. Apart from these, proposals have been taken up to establish a sports college at Kokrajhar, Forest School at Kajalgaon in Chirang, Agriculture College at Koklabari in Baksa district and Bodoland University campus at Udalguri,",Hagrama Mohilary,['Q5638808'],2020-01-28 05:39:18,1,"[['Hagrama Mohilary', '0.8909'], ['None', '0.1091']]",['https://www.sentinelassam.com/north-east-india-news/assam-news/71st-republic-day-was-observed-across-assam/'],E
2020-02-16-003378,"As developers of the Lightning Network protocol, we're excited to announce version 1.0 RC of the Lightning protocol specification along with a successful cross-implementation test on Bitcoin mainnet! The 1.0 release of the Lightning protocol is an important step in our work toward standardization that started over a year ago in Milan. The Lightning specification was developed by our three teams (ACINQ, Blockstream, and Lightning Labs) and others in the bitcoin community through an open, collaborative process.",None,[],2020-02-16 17:00:00,1,"[['None', '0.8153'], ['Elizabeth Stark', '0.1847']]",['https://cointelegraph.com/news/elizabeth-stark-from-human-rights-to-humanitys-decentralized-future'],E
2020-02-25-010597,Common Misconceptions About Bitcoin -- A Guide for Journalists.,Vitalik Buterin,['Q16197959'],2020-02-25 13:00:37,2,"[['Vitalik Buterin', '0.7731'], ['None', '0.2269']]",['https://bitcoinmagazine.com/articles/beanie-babies-and-black-markets-where-mainstream-media-gets-bitcoin-wrong'],E
2020-04-16-029202,"It's Bitcoin's potential benefit if everything goes into the shitter because we're printing so much money, and there's global implications, Bitcoin has something to deal with and something to say.",Mark Cuban,['Q318503'],2020-04-16 14:00:29,1,"[['Mark Cuban', '0.8933'], ['None', '0.1067']]",['https://www.newsbtc.com/2020/04/16/this-one-financial-trend-will-make-bitcoin-succeed-billionaire/'],E
2020-02-05-115832,"We're excited to partner with an innovative Bitcoin provider like DigitalMint to offer modern services like Bitcoin to our customers,",Larry Scott,"['Q1806117', 'Q22095988', 'Q3827167', 'Q6491082', 'Q721877']",2020-02-05 18:00:04,1,"[['Larry Scott', '0.83'], ['None', '0.17']]",['https://www.culthub.com/pr/digitalmint-installs-bitcoin-atms-across-south-carolina/202156'],E
2020-01-01-035719,"They will learn next year that there is a fatal flaw in BTC and by fatal I mean there won't be any BTC by the end of next year,",Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-01-01 17:00:12,1,"[['Craig Wright', '0.6996'], ['None', '0.3004']]",['https://news.bitcoin.com/alleged-8b-btc-tulip-trust-expires-with-tales-of-bonded-couriers/'],E
2020-02-23-005305,"Crushing BTC in the U.S. is not feasible, in good part because key U.S. regulators have already supplied guidance on how it should be regulated,",Alex Tapscott,['Q29048577'],2020-02-23 17:30:00,1,"[['Alex Tapscott', '0.8043'], ['None', '0.1957']]",['https://cointelegraph.com/news/getting-into-the-financial-services-revolution-with-alex-tapscott'],E
2020-02-05-010810,Bitcoin isn't talking about this. Or about how revolutionary and unprecedented its traits of censorship resistance and immutability are. Bitcoin just is. And does. Once block at a time.,None,[],2020-02-05 20:30:00,1,"[['None', '0.9532'], ['Papa John', '0.0468']]",['https://cointelegraph.com/news/bitcoin-achieves-major-milestone-with-half-a-billion-transactions-confirmed'],E
2020-02-15-005120,BTC and BCH are not forks. They are a breach of contractual rights to the database.,Craig Wright,"['Q21686827', 'Q5181620', 'Q965883']",2020-02-15 00:30:09,1,"[['Craig Wright', '0.6732'], ['None', '0.3268']]",['https://news.bitcoin.com/craig-wrights-100b-theft-btc-bch-database/'],E
2020-02-26-008451,"Bitcoin just picks the status as an alternative asset when other things look crowded,",Mark McCormick,['Q19561473'],2020-02-26 06:01:26,2,"[['Mark McCormick', '0.8877'], ['None', '0.1123']]","['https://techcentral.co.za/bitcoin-as-safe-haven-perhaps-not/96148/', 'https://www.itnewsafrica.com/2020/02/bitcoin-fails-as-coronavirus-fear-causes-massive-sell-off/']",E
2020-02-12-001495,"a joint venture between 3iQ, Canada's largest crypto asset manager and Mavennet Systems, a leader in blockchain development.",Jerome Powell,['Q6182718'],2020-02-12 17:05:00,1,"[['Jerome Powell', '0.5675'], ['None', '0.4325']]",['https://www.investorideas.com/news/2020/crypto-corner/02121Bitcoin-BIGG-JPM.asp'],E
2020-03-06-051540,"Since OKCoin was founded in 2013, we have been a firm believer in the power of an open financial system empowered by cryptocurrency and its underlying blockchain technology. We want to make it easy and safe to buy and sell crypto assets with fiat anywhere in the world, because that is the very first step (and a fundamental component) to building an open and inclusive financial system. This goal has never changed for us.",Hong Fang,"['Q21502933', 'Q45494471']",2020-03-06 19:21:04,1,"[['Hong Fang', '0.9249'], ['None', '0.0751']]",['https://www.crowdfundinsider.com/2020/03/158409-global-digital-asset-exchange-okcoin-appoints-tim-byun-as-global-government-relations-officer-of-okgroup-hong-fang-as-new-ceo/'],E
2020-04-12-024215,"The more people lose faith and confidence in the U.S. dollar and other fiat money, the more bullish for gold, silver and Bitcoin. Currently, Bitcoin has been strongly correlated to the U.S. stock market.",None,[],2020-04-12 08:00:28,1,"[['None', '0.8809'], ['Chamath Palihapitiya', '0.1191']]",['https://cointelegraph.com/news/fdic-urging-against-bank-runs-is-there-a-crypto-connection'],E
2020-03-26-058134,"The foundation we've laid to become a provider to traditional capital markets is a key advantage for Coin Metrics, as assets like Bitcoin continue to draw interest and investment from these institutions",Tim Rice,['Q298295'],2020-03-26 18:28:00,1,"[['Tim Rice', '0.8633'], ['None', '0.1367']]",['https://www.finextra.com/pressarticle/81955/coin-metrics-raises-6m'],E
2020-01-08-045672,"It's been fantastic to work with and support Quinn Legal in accepting Bitcoin invoice payments from their clients via CoinCorner Checkout. The news marks significant progress for both CoinCorner and Quinn Legal; showing recognition for Bitcoin as an alternative way of paying for traditional services and further positioning Quinn Legal as a leader in the legal sector, continuously adapting to meet the needs of modern customers.",None,[],2020-01-08 13:21:00,2,"[['None', '0.8636'], ['James Quinn', '0.1364']]","['https://www.finextra.com/pressarticle/81069/quinn-legal-to-become-first-isle-of-man-law-firm-to-accept-bitcoin-payments', 'https://www.finextra.com/pressarticle/81069/quinn-legal-to-become-first-isle-of-man-law-firm-to-accepts-bitcoin-payments?utm_medium=rssfinextra&utm_source=finextrafeed']",E
2020-01-05-023156,"Let's get real, there are only 21 million bitcoins. Seven million of which have been lost forever, and then, if Satoshi [ bitcoin's anonymous creator ] is dead, add a few more million.",None,[],2020-01-05 21:00:03,2,"[['None', '0.5908'], ['John McAfee', '0.4092']]","['https://www.newsbtc.com/2020/01/05/why-mcafee-backed-1-million-bitcoin-2020-prediction/', 'https://www.newsbtc.com/2020/04/06/after-trashing-bitcoin-mcafee-is-promoting-these-three-altcoins/']",E
